web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728757080-241","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","‘মা-বাবা আমাকে সংসারী দেখতে চান’","","","",""
"1728757080-242","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","সামনেই মুক্তি পাবে দেশের শীর্ষ নায়ক শাকিব খানের নতুন সিনেমা ‘দরদ’। অন্যদিকে এদিকে চলতি মাসেই ‘বরবাদ’ নামে আরেক সিনেমার শুটিং শুরুর কথা রয়েছে তার। এর মাঝেই কাজ, বিয়ে, সংসারসহ নানা প্রসঙ্গে ওপার বাংলার আনন্দবাজার পত্রিকাকে একটি সাক্ষাৎকার দিয়েছেন এ তারকা। এতে বারবার সম্পর্ক ভাঙা কতোটা আঘাত দিয়েছে জানতে চাইলে শাকিব খান বলেন, আঘাত তো দিয়েছেই। কোনো ভাঙনই তো সুখের নয়। যতটুকু হয়েছে, হয়তো সেটুকুই হওয়ার ছিল। লাইফ ইজ আ জার্নি। এই যাত্রায় অনেকের সঙ্গে দেখা হয়, পরিচয় হয়। আমার জীবনে দু’জন (অপু-বুবলী) মানুষ অতীত, এটা আগেও বলেছি। অতীত হিসেবে তারা থাকুক। এসব নিয়ে আমার আক্ষেপ-ভ্রূক্ষেপ কিছুই নেই। যা হয়েছে হয়তো ভালোর জন্য হয়েছে। শাকিব বলেন, আমার দুই সন্তান, মা-বাবা, বোন ও তার পরিবার, কিছু কাছের আপন মানুষ, আমার ব্যবসায়িক প্রতিষ্ঠান এবং দেশ-বিদেশের কোটি কোটি ভালোবাসার মানুষ রয়েছেন, যারা আমাকে অঢেল ভালোবাসা দেন; তাদের সবাইকে নিয়ে আমি খুব ভালো আছি। সাক্ষাৎকারে তৃতীয় বিয়ে নিয়েও কথা বলেন শাকিব। শোনা যাচ্ছে শাকিব খান নাকি ফের বিয়ে করবেন? উত্তরে তিনি বলেন, মানুষ একা থাকতে পারে না। পরিবার এবং সমাজ নিয়ে বেঁচে থাকে। দেখা যাক, কোনো তাড়াহুড়া নেই যে, নির্দিষ্ট কোনো বছরের মধ্যে বিয়ে করতে হবে। যদি তেমন কিছু হয় পারিবারিকভাবে হবে এবং সেটা বিয়ের পর্যায়ে যাবে। আমার মা-বাবার যেহেতু বয়স হয়েছে, সন্তান হিসেবে তারা আমাকে সংসারী দেখতে চান।","","",""
"1728757080-243","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","","","",""
"1728757080-244","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","পাঠকের মতামত","","",""
"1728757080-245","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","try again and again .","","",""
"1728757080-246","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","দোয়া করি তুই আবার বাবা হও
কিন্তু স্বামী হতে পারবে না, সেইটা তোর কপালে লেখা নেই রে পাগল!!","","",""
"1728757080-247","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","","uploads/news/main/131104_shakib.webp","",""
"1728757080-248","https://mzamin.com/category.php?cat=6#gsc.tab=0","‘মা-বাবা আমাকে সংসারী দেখতে চান’","https://mzamin.com/news.php?news=131104","","","","বিনোদন",""
"1728757082-249","https://mzamin.com/category.php?cat=6#gsc.tab=0","এলো ফারিণের ‘চক্র’","https://mzamin.com/news.php?news=131105","এলো ফারিণের ‘চক্র’","","","",""
"1728757082-250","https://mzamin.com/category.php?cat=6#gsc.tab=0","এলো ফারিণের ‘চক্র’","https://mzamin.com/news.php?news=131105","","২০০৭ সালের ১১ই জুলাই ময়মনসিংহ পৌরসভার কাশর এলাকার ইটখলায় রেললাইনে এক পরিবারের ৯ জন ট্রেনের নিচে পড়ে আত্মহত্যা করে। যে ঘটনায় গোটা দেশে আলোড়ন সৃষ্টি হয়। সেই পরিবারের সুইসাইডের ঘটনা থেকে অনুপ্রাণিত হয়ে সিরিজ নির্মাণ করেছেন ভিকি জাহেদ। এর নাম ‘চক্র’, যা গতকাল মুক্তি পেয়েছে ওটিটি প্ল্যাটফরম আইস্ক্রিনে। তবে সে রহস্যজনক ঘটনাকে পর্দায় আনার ঘোষণা দেন ভিকি জাহেদ তাও কয়েক বছর আগে। প্রস্তুতি নিয়ে শুটিংয়ে নেমেও বারবার পড়তে হয়েছে বাধার মুখে। নির্মাণ শেষে আবার বাধা সাবেক সেন্সর বোর্ডের। এসব পেরিয়ে অবশেষে মুক্তি পেয়েছে ‘চক্র’। এর অন্যতম চরিত্রে অভিনয় করেছেন তাসনিয়া ফারিণ। এমন একটি রহস্যজনক ও সত্য ঘটনার ছায়া অবলম্বনে কাজ করতে পেরে আনন্দিত ফারিণ। রয়েছেন দর্শকদের প্রতিক্রিয়ার অপেক্ষায়। এ অভিনেত্রী বলেন, ‘চক্র’ দারুণ একটি কাজ। এমন গল্পে কাজ করে তৃপ্তি আছে। আমরা সবাই তৃপ্তি নিয়েই কাজটি করেছি। তাছাড়া বাস্তব ঘটনার ছায়ায় কাজ করার অনুভূতি অন্যরকম। আমরা যখন শুটিং করেছি তখন সেই ভয়ানক অনুভূতিও হচ্ছিল আমাদের সবার মাঝে। আমার বিশ্বাস কাজটি ভালো লাগবে সবার। এদিকে ফারিণ ছাড়াও অন্যতম একটি চরিত্রে অভিনয় করেছেন তৌসিফ মাহবুব। সিরিজটির নির্মাতা ভিকি জাহেদ বলেন, এটা সরাসরি আদম পরিবারের গল্প না। বলতে পারেন, তাদের মতোই হতভাগা আরেকটি পরিবারের গল্প। ঘটনাগুলো কেন ঘটেছিল সেই বিষয়টি অনুসন্ধানের চেষ্টা করেছি। একটার পর একটা বাধা পাচ্ছিলাম, কোনো না কোনো সমস্যা হচ্ছিলই। এরপর নানা ধাপে যখন কাজটা শেষ করলাম, এরপর সেটাকে আটকে দেয় সেন্সর বোর্ড। যেহেতু খুব সেনসিটিভ একটা বিষয় নিয়ে সিরিজের গল্প, সেহেতু আমরা চেয়েছিলাম সেন্সর প্রসেসের মধ্য দিয়ে যেতে। এরপর তারা কিছু কারেকশন দিলেও পরে সেটি আটকে দেয়। অবশেষে অনেক দিন পর কাজটি এলো।","","",""
